0	0	1391040000
0	2	1391040000
0	1	1328140800
1	0	1397779200
1	5	1397779200
1	7	1397692800
1	10	1396828800
1	8	1396224000
2	16	1400284800
2	14	1394928000
2	18	1393804800
2	11	1393545600
2	12	1384819200
2	13	1378684800
2	0	1378425600
3	0	1386460800
3	22	1386460800
3	19	1380931200
3	20	1380931200
4	30	1388966400
4	24	1384992000
4	25	1384992000
4	31	1384992000
4	26	1384905600
4	28	1384905600
4	27	1383609600
5	48	1400112000
5	36	1392422400
5	42	1392422400
5	45	1392249600
5	39	1377043200
5	44	1374192000
5	37	1371772800
5	46	1371772800
5	47	1371686400
5	33	1371168000
5	43	1370995200
5	38	1368662400
5	0	1365984000
5	32	1365984000
5	34	1365984000
5	35	1362960000
6	0	1376611200
6	49	1360540800
6	50	1360540800
6	51	1360540800
6	54	1360540800
7	0	1378252800
7	55	1378252800
7	57	1370476800
8	59	1405209600
8	64	1405036800
8	60	1401148800
8	67	1393632000
8	65	1393027200
8	78	1390348800
8	70	1390003200
8	68	1387324800
8	79	1386806400
8	82	1383350400
8	81	1382832000
8	72	1380326400
8	66	1377734400
8	63	1377648000
8	77	1371081600
8	80	1367020800
8	74	1359244800
8	62	1355702400
8	69	1336089600
8	76	1330214400
8	73	1322697600
8	20	1313884800
8	75	1308700800
9	55	1399248000
9	87	1399248000
9	88	1399248000
9	89	1399248000
9	90	1399248000
9	59	1388102400
9	84	1388102400
9	86	1370217600
10	59	1400544000
10	93	1400544000
10	94	1400544000
10	95	1400544000
10	96	1394928000
11	28	1396828800
11	59	1392681600
11	100	1392681600
11	102	1392681600
11	99	1385337600
11	101	1382659200
11	97	1375228800
12	106	1394841600
12	59	1390435200
12	103	1378857600
12	105	1378857600
13	114	1396051200
13	109	1391212800
13	112	1391212800
13	115	1391212800
13	59	1389398400
13	108	1389398400
13	110	1389398400
14	121	1393200000
14	59	1392681600
14	116	1392681600
14	117	1392681600
14	118	1391558400
15	59	1396742400
15	122	1396742400
15	125	1396742400
16	59	1379116800
16	126	1379116800
16	127	1379116800
17	131	1405209600
17	133	1405209600
17	130	1404518400
17	132	1404518400
18	141	1401235200
18	142	1401235200
18	135	1398124800
18	136	1398124800
18	139	1398124800
18	59	1383264000
18	140	1383264000
19	178	1394668800
19	173	1391990400
19	161	1388534400
19	172	1388534400
19	165	1388448000
19	177	1373414400
19	175	1371081600
19	166	1370822400
19	157	1367193600
19	144	1345766400
19	176	1345766400
19	40	1338681600
19	145	1336608000
19	156	1318464000
19	167	1316908800
19	143	1316390400
19	154	1315699200
19	159	1315699200
19	174	1315699200
19	147	1315094400
19	150	1315094400
19	151	1315094400
19	152	1315094400
19	149	1314835200
19	153	1314835200
19	155	1314835200
19	162	1314835200
19	168	1314835200
19	148	1313193600
19	158	1313193600
19	160	1313193600
19	146	1312156800
19	163	1311984000
19	169	1311984000
19	170	1311984000
20	182	1403568000
20	183	1377734400
20	143	1376092800
20	6	1376092800
20	179	1376092800
20	181	1376092800
21	188	1386201600
21	185	1383177600
21	187	1379635200
21	193	1377820800
21	142	1374105600
21	195	1374105600
21	186	1361145600
21	194	1359244800
21	189	1356307200
21	190	1352937600
21	191	1324684800
22	143	1338076800
22	196	1310515200
22	197	1310515200
22	199	1310515200
22	200	1310515200
22	201	1310515200
22	202	1310515200
22	203	1310515200
22	204	1310515200
22	205	1310515200
23	210	1394150400
23	139	1394150400
23	212	1394150400
23	211	1367366400
23	143	1359763200
23	209	1359763200
23	206	1343692800
24	232	1405123200
24	222	1404604800
24	226	1404604800
24	229	1403568000
24	227	1400025600
24	219	1399248000
24	230	1399248000
24	217	1398988800
24	215	1398729600
24	214	1398556800
24	224	1398211200
24	218	1398124800
24	220	1397952000
24	221	1397865600
24	228	1397865600
24	223	1397088000
24	225	1396742400
24	231	1396310400
25	234	1326240000
25	233	1325894400
25	236	1324512000
25	213	1324252800
25	237	1319760000
25	238	1319760000
25	235	1319155200
26	243	1399680000
26	266	1399680000
26	235	1399161600
26	241	1398124800
26	17	1394150400
26	311	1391990400
26	22	1391385600
26	295	1391385600
26	305	1391385600
26	304	1390348800
26	306	1389312000
26	316	1389312000
26	259	1389225600
26	263	1389225600
26	294	1389225600
26	300	1388534400
26	247	1388448000
26	272	1388448000
26	289	1388448000
26	301	1388448000
26	308	1388448000
26	278	1387152000
26	280	1387152000
26	43	1387152000
26	290	1387152000
26	291	1387152000
26	298	1387152000
26	310	1387152000
26	253	1386374400
26	299	1386374400
26	307	1385769600
26	314	1385769600
26	265	1385078400
26	267	1385078400
26	279	1385078400
26	283	1385078400
26	315	1385078400
26	282	1384819200
26	286	1384819200
26	246	1384646400
26	250	1384646400
26	255	1384646400
26	256	1384646400
26	258	1384646400
26	260	1384646400
26	261	1384646400
26	264	1384646400
26	277	1384646400
27	323	1400976000
27	324	1400976000
27	213	1391299200
27	317	1375056000
27	321	1375056000
27	319	1374624000
27	320	1374624000
28	337	1405036800
28	338	1403827200
28	335	1402272000
28	339	1402272000
28	333	1400457600
28	330	1399507200
28	336	1399507200
28	219	1397606400
28	325	1395878400
28	213	1392336000
28	332	1392336000
28	326	1391990400
28	329	1390521600
28	327	1389052800
28	334	1388793600
29	213	1392163200
29	340	1380758400
29	343	1371686400
29	345	1371686400
29	344	1356566400
29	346	1322438400
29	341	1312243200
30	349	1292198400
30	167	1292198400
30	350	1266969600
31	386	1405036800
31	351	1404259200
31	366	1403827200
31	353	1403654400
31	355	1403654400
31	357	1403654400
31	365	1403654400
31	383	1403568000
31	384	1403568000
31	419	1403481600
31	420	1403481600
31	409	1403136000
31	410	1403136000
31	352	1402790400
31	374	1402617600
31	378	1402444800
31	375	1402358400
31	380	1402358400
31	395	1402358400
31	348	1402185600
31	358	1402185600
31	317	1402185600
31	318	1402185600
31	363	1402185600
31	236	1402185600
31	368	1402185600
31	154	1402185600
31	180	1402185600
31	370	1402185600
31	389	1397692800
31	390	1397692800
31	413	1397692800
31	417	1397606400
31	418	1397606400
31	422	1397347200
31	423	1397347200
31	421	1396742400
31	414	1394582400
31	415	1393977600
31	416	1393977600
31	385	1393545600
31	411	1391644800
31	412	1389744000
31	360	1372291200
31	407	1372291200
31	402	1371945600
31	403	1371945600
31	359	1367366400
32	427	1379030400
32	433	1350777600
32	429	1346976000
32	353	1337126400
32	432	1284163200
32	431	1258243200
32	428	1235088000
32	425	1234310400
32	426	1234310400
32	430	1233792000
33	439	1235606400
33	434	1235260800
33	440	1235001600
33	85	1235001600
33	361	1234828800
33	441	1234742400
33	436	1234656000
33	435	1234483200
33	442	1234483200
33	369	1234483200
33	437	1234396800
34	348	1392163200
34	443	1392163200
34	445	1392163200
34	447	1392163200
34	448	1392163200
34	452	1392163200
34	453	1392163200
34	454	1392163200
34	444	1389744000
34	446	1389744000
34	449	1389744000
34	450	1389744000
35	459	1387152000
35	464	1383350400
35	465	1383350400
35	463	1381795200
35	466	1381795200
35	467	1381795200
35	471	1381795200
35	456	1365724800
35	457	1365724800
35	460	1365724800
35	461	1365724800
35	468	1365724800
35	470	1365724800
35	458	1350691200
36	456	1358726400
36	472	1358726400
36	473	1358726400
36	474	1358726400
36	475	1358726400
37	478	1399766400
37	477	1398902400
37	479	1398902400
37	480	1398902400
38	456	1396828800
38	482	1396828800
38	485	1396828800
38	483	1356393600
39	489	1388188800
39	456	1385164800
39	488	1385164800
39	496	1385164800
39	7	1385164800
39	487	1376352000
39	490	1376352000
39	97	1371427200
39	491	1371427200
39	492	1371427200
39	493	1371427200
39	494	1371427200
40	456	1373760000
40	497	1373760000
40	499	1355270400
41	342	1386201600
41	504	1386201600
41	506	1386201600
41	508	1386201600
41	505	1384473600
41	501	1362268800
41	503	1362268800
41	502	1352246400
42	456	1379030400
42	67	1355011200
42	509	1320364800
42	512	1320019200
42	510	1313020800
42	511	1313020800
42	516	1311033600
42	513	1308096000
43	560	1405296000
43	524	1401494400
43	556	1401494400
43	563	1399593600
43	522	1394236800
43	534	1394236800
43	537	1394236800
43	545	1394236800
43	549	1394236800
43	554	1394236800
43	561	1394236800
43	562	1391385600
43	529	1389052800
43	530	1389052800
43	539	1389052800
43	543	1389052800
43	255	1389052800
43	494	1389052800
43	557	1389052800
43	559	1389052800
43	535	1381363200
43	540	1381363200
43	456	1357516800
43	517	1357516800
43	518	1357516800
