0	0	1400630400
0	1344	1400630400
0	2023	1400630400
0	2024	1400630400
0	2263	1400630400
0	4361	1400630400
0	4790	1400630400
1	1232	1395187200
1	0	1389657600
1	4361	1372636800
2	0	1403740800
2	2829	1403740800
2	3703	1403740800
2	3937	1403740800
2	5454	1403740800
3	3707	1388793600
3	4361	1388793600
3	1912	1388102400
3	9286	1383436800
4	3686	1365552000
4	4591	1365552000
4	4608	1365552000
4	5534	1365552000
4	7079	1365552000
4	0	1359849600
4	1192	1359849600
4	1576	1359849600
4	2083	1359849600
4	3121	1359849600
4	3344	1359849600
4	3359	1359849600
4	3916	1359849600
4	4052	1359849600
4	4087	1359849600
4	4361	1359849600
5	7502	1391817600
5	0	1381536000
5	1674	1381536000
5	2678	1381536000
5	7802	1381536000
5	3740	1373068800
5	4433	1373068800
5	4591	1373068800
5	4608	1373068800
5	5690	1373068800
5	9703	1373068800
5	2484	1371254400
5	3419	1371254400
5	4361	1371254400
6	0	1377129600
6	2637	1358467200
6	4019	1358467200
7	8730	1405987200
7	10326	1404777600
7	2993	1398816000
7	7945	1398816000
8	10407	1402444800
8	14	1402358400
8	10	1399939200
8	13	1398297600
9	14	1402185600
9	10407	1402185600
9	10	1399680000
9	12	1398038400
10	10	1403481600
10	14	1403481600
10	10407	1403481600
11	1	1384905600
11	8320	1384905600
11	4708	1356480000
12	14	1402185600
12	10407	1402185600
12	12	1397347200
13	14	1402358400
13	10407	1402358400
13	10	1399507200
13	12	1397779200
14	14	1402531200
14	10407	1402531200
14	13	1398988800
14	10	1398902400
15	14	1402531200
15	10407	1402531200
15	1	1397779200
15	10	1397779200
16	10407	1402272000
16	14	1402012800
16	10	1399507200
17	2	1368230400
17	5099	1353974400
17	5406	1353974400
18	6711	1402617600
18	9605	1402617600
18	9891	1402617600
18	9892	1402617600
18	9498	1400025600
18	5170	1389139200
18	6962	1388102400
18	8752	1386633600
18	2222	1359331200
18	2473	1359331200
19	1674	1370995200
19	2	1369785600
19	342	1369785600
19	1344	1369785600
19	4532	1369785600
20	2	1402012800
20	3091	1402012800
20	8954	1402012800
20	1491	1377648000
20	5563	1377648000
21	3344	1389052800
21	2	1385683200
21	3279	1385683200
21	1674	1377734400
21	9014	1377129600
21	82	1363910400
21	1235	1363910400
22	2	1368835200
22	5067	1368835200
22	5414	1368835200
23	2	1402185600
23	27	1402185600
23	7494	1402185600
24	9400	1395705600
24	5581	1393027200
24	6725	1393027200
24	2	1389398400
24	1953	1389398400
24	5526	1389398400
24	7758	1389398400
24	5549	1387411200
24	5628	1387411200
25	2	1379721600
25	1891	1379721600
25	6119	1379721600
26	2	1403481600
26	9769	1403481600
26	10104	1403481600
26	7411	1378339200
26	8092	1378339200
26	1071	1293926400
27	7413	1404950400
27	9639	1404950400
27	2848	1402704000
27	3484	1402704000
28	2	1404345600
28	7695	1404345600
28	7758	1404345600
29	2	1360195200
29	3642	1360195200
29	1078	1355961600
29	4593	1355184000
30	2	1384041600
30	5300	1384041600
30	7539	1384041600
31	1387	1376092800
31	2	1365292800
31	2889	1365292800
31	1890	1364688000
31	930	1356998400
31	1211	1356998400
32	2	1398729600
32	578	1398729600
32	1469	1398729600
33	5101	1403136000
33	5453	1393977600
33	6030	1388880000
33	7873	1388102400
33	3915	1386115200
33	2	1381795200
33	4679	1381795200
33	6732	1381795200
33	10023	1381795200
33	1365	1381104000
34	2244	1401580800
34	3337	1398556800
34	2	1395878400
34	1349	1361664000
35	2	1377216000
35	1942	1377216000
35	4676	1376352000
35	4874	1376352000
36	2	1397347200
36	380	1397347200
36	3337	1397347200
36	3751	1397347200
36	4271	1397347200
36	4292	1397347200
37	5332	1397260800
37	3792	1388620800
37	6656	1388620800
37	6886	1388620800
37	9011	1386028800
37	2839	1385942400
37	3515	1385942400
37	4062	1385942400
37	5264	1385942400
37	7183	1385942400
37	7055	1362096000
37	7295	1362096000
37	6783	1358208000
37	2	1358035200
37	5884	1358035200
37	486	1356825600
37	3122	1356825600
37	4662	1356825600
37	5020	1356825600
37	6286	1356825600
38	373	1405036800
38	568	1405036800
38	676	1405036800
38	6271	1405036800
38	8488	1405036800
38	8570	1376092800
39	7582	1400630400
39	2441	1371427200
39	4087	1371427200
39	4942	1371427200
39	5064	1371427200
39	6403	1361836800
39	2	1354147200
39	390	1354147200
39	1730	1354147200
39	1772	1354147200
39	3105	1354147200
39	3256	1354147200
39	3375	1354147200
39	3491	1354147200
40	1046	1373673600
40	3860	1373673600
40	3686	1358985600
40	4971	1358985600
40	2	1336176000
41	8816	1392336000
41	2	1360281600
41	1161	1360281600
41	5961	1360281600
41	6193	1360281600
41	5703	1354752000
41	5916	1354060800
41	6150	1354060800
41	3457	1335312000
42	2	1359676800
42	578	1356912000
42	4213	1356912000
43	8481	1392422400
43	7727	1392336000
43	9494	1392336000
43	2	1390694400
43	2324	1390694400
44	6845	1392508800
44	1536	1341532800
44	3627	1340755200
44	221	1340668800
44	3560	1340668800
44	2	1340582400
44	1946	1340582400
44	4218	1340409600
44	4506	1340409600
44	1092	1339977600
45	7791	1383264000
45	4205	1376956800
45	4219	1376956800
45	6006	1372118400
46	2	1403395200
46	5963	1403222400
46	10223	1403222400
46	8298	1375056000
46	330	1368835200
46	1732	1368835200
46	6080	1368835200
46	6240	1368835200
46	6686	1368835200
